Timestamp,Employer,Location,Job Title,Years at Employer,Years of Experience, Annual Base Pay 
3/21/2016 19:11,Small fintech startup,"Seattle, WA",Technical Lead,2.00,12.00,"$144,000.00"
3/21/2016 18:46,Starbucks,Seattle,Senior Systems Engineer,2.00,12.00,"$112,000.00"
3/21/2016 18:46,Starbucks,Seattle,Senior Systems Engineer,2.00,12.00,"$112,000.00"
3/22/2016 4:36,Stripe,San Francisco,Marketing Lead,2.00,12.00,"$170,000.00"
3/22/2016 4:44,Aon,Chicago,Senior Team Lead,3.00,12.00,"$110,000.00"
3/22/2016 9:33,FDS,Baltimore,Team Lead,3.00,12.00,"$126,000.00"
3/21/2016 14:38,Smallest possible startup,NSW,Senior Software Developer,3.00,12.00,"$150,000.00"
3/21/2016 19:39,Ecommerce,Oregon,Software engineer,3.50,12.00,"$150,000.00"
3/21/2016 15:16,Dealer.com,Dallas,Technical Lead,4.00,12.00,"$135,000.00"
3/21/2016 14:15,E commerce Company,"Boston, MA",​Sr Engineer,4.00,12.00,"$135,000.00"
3/21/2016 15:09,Freelancer/self-employed,Sweden,Consultant,4.00,12.00,"$61,000.00"
3/21/2016 13:40,Intel,"Santa Clara, CA",Senior Software Engineer,4.00,12.00,"$145,000.00"
3/21/2016 13:14,Nara Logics,"Cambridge, MA",Software Developer,4.00,12.00,"$115,000.00"
3/21/2016 14:22,University (Private),"Boston, MA",Creative Director + Designer/Developer,4.00,12.00,"$100,000.00"
12/13/2016 21:03,Amazon,Seattle,Principal product manager ,5.00,12.00,"$156,000.00"
3/21/2016 13:50,google,san francisco,CTO Google rail product,5.00,12.00,"$356,000.00"
3/21/2016 13:18,Intel,Unknown,Software Engineer ,5.00,12.00,"$112,000.00"
3/21/2016 13:24,Self,Austin,Owner,5.00,12.00,"$80,000.00"
3/21/2016 14:04,Infosys,Chicago,Technology Architect,7.00,12.00,"$90,000.00"
3/31/2016 6:48,Sellry Inc,"Fort Collins, CO",CEO,7.00,12.00,"$60,000.00"
3/21/2016 16:04,Atlassian,San Francisco,Principal Product Manager,8.00,12.00,"$195,000.00"
3/25/2016 4:43,NetEngine,"Brisbane, Australia",Ruby Developer,9.00,12.00,"$80,000.00"
3/21/2016 17:38,Bob,Orange County,Manager,10.00,12.00,"$120,000.00"
3/21/2016 19:37,EPRI,"Knoxviile, TN",Senior Project Manager,10.00,12.00,"$115,000.00"
3/21/2016 14:34,Boeing,Los Angles,Astrodynamics Engineer/Programmer,12.00,12.00,"$108,000.00"
3/21/2016 13:47,GNAA,Compton CA,Nigger in cheif,12.00,12.00,"$690,000.00"
3/21/2016 18:39,Intercontinental Exchange,"Atlanta, GA",Senior Software Developer,5.00,12.00,"$120,000.00"
3/21/2016 20:40,Optum,Minneapolis MN,Software Developer,7.00,12.00,"$101,000.00"
3/21/2016 19:34,B2W Digital,Rio de Janeiro,Devops,1.00,13.00,"$30,000.00"
3/21/2016 17:54,cerner,kansas city,java contractor,1.00,13.00,"$170,000.00"
3/21/2016 14:37,Oracle,California,Software Architect,1.00,13.00,"$400,000.00"
3/21/2016 16:20,Twitter,Not SF,Sr Enginner,1.00,13.00,"$155,000.00"
3/21/2016 14:53,3M,St. Paul,Full stack web developer,2.00,13.00,"$140,000.00"
3/21/2016 16:05,news org,UK,Senior Developer,2.00,13.00,"$93,000.00"
3/21/2016 12:58,Opower,"San Francisco, CA",Systems Engineer,2.00,13.00,"$125,000.00"
3/21/2016 13:43,Small Startup,San Francisco,Senior Security Researcher,2.00,13.00,"$155,000.00"
3/23/2016 15:11,Vanteon inc,Fairport ny,Principle software engineer,2.00,13.00,"$97,000.00"
3/21/2016 14:14,Photo hosting company,"Mountain View, CA",Engineer,3.00,13.00,"$150,000.00"
3/21/2016 13:37,SFDC,San Francisco,Principle Member of Technical Staff,3.00,13.00,"$156,000.00"
3/21/2016 19:36,Google,Mountain View,Chief Research Engineer,4.00,13.00,"$267,000.00"
3/21/2016 19:10,SanFrancisco unicorn,San Francisco,Principal Engineer,4.00,13.00,"$185,000.00"
3/22/2016 11:38,Trading Technologies,"Chicago, IL",Principal Software Engineer,9.00,13.00,"$159,000.00"
3/21/2016 14:35,Elisa,"Helsinki, Finland",Senior Software Engineer,11.00,13.00,"$48,000.00"
3/22/2016 3:50,Northwestern Mutual,"Milwaukee, WI",Lead Project Manager,11.00,13.00,"$102,000.00"
3/21/2016 13:48,Logic Technology,"Schenectady, NY",Technical Director,12.00,13.00,"$73,000.00"
3/21/2016 13:46,Logic Technology Inc,"Schenectady, NY",Technical Director,12.00,13.00,"$93,500.00"
3/21/2016 20:27,Credit Processing Industry,"Detroit, MI",Systems Engineer,1.00,14.00,"$120,000.00"
3/21/2016 18:01,Public internet co,Sf,Software engineer,1.00,14.00,"$175,000.00"
3/21/2016 13:51,Startup,San Francisco,CTO,2.00,14.00,"$135,000.00"
3/21/2016 15:04,Google,Kirkland WA USA,Software Developer III,3.00,14.00,"$150,000.00"
3/21/2016 14:01,Groupon.com,Seattle,Sr. Engineering Manager,3.00,14.00,"$160,000.00"
3/21/2016 14:52,Zenoss,Austin,Solutions Engineer,3.00,14.00,"$132,000.00"
3/21/2016 13:21,Small non-startup SW company,Unknown,Senior Software Engineer,4.00,14.00,"$92,500.00"
3/21/2016 17:30,MIT BCS,"Cambridge, MA",Graduate Student,5.00,14.00,"$30,000.00"
3/21/2016 22:44,LLNL,Livermore,Computer Scientist (SES.4),6.00,14.00,"$182,000.00"
3/21/2016 13:46,self,"washington, dc",independent software engineer,6.00,14.00,"$230,000.00"
3/21/2016 17:22,e-Commerce provider,"Adelaide, AU",Development Lead,8.00,14.00,"$98,000.00"
3/21/2016 17:02,SPAWAR,Sam Diego,Computer Scientist,8.00,14.00,"$92,000.00"
3/22/2016 15:10,The Charlton Group,"Boston, MA",SysAdmin,9.00,14.00,"$85,000.00"
3/21/2016 14:10,B2B,Remote US,Senior Developer,11.00,14.00,"$110,000.00"
3/21/2016 21:17,Google,New York,Software Engineer,0.50,15.00,"$132,000.00"
3/21/2016 13:57,Cisco Startup,Berlin,Senior Software Developer,0.75,15.00,"$65,000.00"
3/25/2016 6:57,Apple,Cupeettino,Engineer,1.00,15.00,"$175,000.00"
3/21/2016 17:14,Apple,Cupertino,Architect,1.00,15.00,"$188,000.00"
3/21/2016 14:21,BAH,Maryland,Senior Software Engineer,1.00,15.00,"$101,000.00"
3/22/2016 3:10,Beelert,Amsterdam,Chief Technology Officer,1.00,15.00,"$36,000.00"
3/22/2016 5:42,Cirrus Logic,"Austin, TX",Senior Verification Engineer,1.00,15.00,"$140,000.00"
3/21/2016 18:05,Deloitte,Orlando,SSE,1.00,15.00,"$95,000.00"
3/21/2016 13:50,Enterprise Software Company,"Pleasanton, CA",Front end developer,1.00,15.00,"$105,000.00"
3/21/2016 19:33,IBM,Ohio,Advisory Engineer,1.00,15.00,"$120,000.00"
3/22/2016 3:03,Livelo,Brasil,Software Engineer,1.00,15.00,"$52,000.00"
3/21/2016 17:56,Multinational in FMCG,"Madrid, Spain",Security Manager,1.00,15.00,"$70,000.00"
3/21/2016 13:43,NetSuite,"Oklahoma City, OK",Sr. Software Engineer II,1.00,15.00,"$120,000.00"
3/21/2016 20:01,Orchard Platform,NYC,Software Engineer,1.00,15.00,"$150,000.00"
3/21/2016 14:16,Reddit,San Francisco,Software Engineer,1.00,15.00,"$150,000.00"
3/21/2016 15:25,SAP,Vancouver,Senior Programmer,1.00,15.00,"$105,000.00"
3/21/2016 13:38,Self,Houston,Consultant,1.00,15.00,"$275,000.00"
3/22/2016 2:44,Small Agency,Ireland,Senior Developer,1.00,15.00,"$50,000.00"
3/21/2016 15:02,Startup,Palo Alto,Senior Front-end Engineer,1.00,15.00,"$140,000.00"
3/21/2016 13:36,Stealth Startup,San Francisco,Programmer,1.00,15.00,"$175,000.00"
3/21/2016 16:44,Amazon,"Seattle, Washington",Software Developer Engineer II,2.00,15.00,"$130,000.00"
3/21/2016 20:05,"Cisco, Inc.","Los Angeles, CA",IT Engineer,2.00,15.00,"$125,000.00"
11/3/2016 10:35,Etsy,NYC,Engineering Manager,2.00,15.00,"$200,000.00"
3/21/2016 17:32,Higher Learning Technology,Iowa,Software Engineer,2.00,15.00,"$130,000.00"
3/21/2016 16:00,Optum Rx,Chicago,Solutions Architect,2.00,15.00,"$130,000.00"
3/21/2016 14:06,Twitter,New York City,Senior Software Engineer,2.00,15.00,"$155,000.00"
3/22/2016 13:46,UnderArmour Connected Fitness,"Austin, TX",Senior Software Engineer,2.00,15.00,"$130,000.00"
7/7/2016 12:36,"Zapier, Inc",Remote - North America,Devops Engineer,2.00,15.00,"$95,000.00"
3/21/2016 23:57,Amazon,Dubin,Sde II,3.00,15.00,"$87,000.00"
3/21/2016 13:57,Amazon,Unknown,SDE2,3.00,15.00,"$125,000.00"
3/21/2016 13:44,Apple,Austin,Sr. Developer,3.00,15.00,"$101,000.00"
3/21/2016 14:06,Costco,Issaquah,Analyst,3.00,15.00,"$110,000.00"
3/21/2016 15:01,Intel,"Folsom, CA",Software Engineer,3.00,15.00,"$135,000.00"
3/21/2016 14:19,School of Visual Arts,"New York, NY",Systems Administration,3.00,15.00,"$45,000.00"
3/21/2016 13:50,Telecom Company,San Jose,Lead Engineer,3.00,15.00,"$152,000.00"
3/21/2016 13:34,Ticket Broker,Northern California,Chief of Technology,3.00,15.00,"$125,000.00"
3/21/2016 14:00,Vision Critical,Vancouver,Product Manager,3.00,15.00,"$60,000.00"
3/21/2016 13:54,Bulletproof,"Sydney, Australia",Engineer,3.50,15.00,"$160,000.00"
3/28/2016 14:52,Microsoft,Prague,Software Engineer,4.00,15.00,"$72,000.00"
3/21/2016 13:41,Netflix,Los Gatos,User Interface Engineer,4.00,15.00,"$260,000.00"
3/21/2016 14:15,Startup,"Adelaide, Australia",Senior Software Engineer,4.00,15.00,"$85,000.00"
3/21/2016 19:57,Turnpost,Omaha,Digital media developer,4.00,15.00,"$58,000.00"
3/30/2016 10:48,ARRIS,Argentina,Sw Eng Manager,5.00,15.00,"$60,000.00"
3/22/2016 12:03,Big Evil Corporation You Have Heard Of,"NJ, 30 minutes from NYC",Sr. Java Developer,5.00,15.00,"$115,000.00"
3/24/2016 23:37,FinTech,London,Senior Software Engineer,5.00,15.00,"$80,000.00"
3/21/2016 13:23,Google,Mountain View,Senior Software Engineer,5.00,15.00,"$178,000.00"
3/21/2016 14:07,Google,Sydney,SWE,5.00,15.00,"$130,000.00"
3/21/2016 15:04,Oracle,Los Angeles,PMTS,5.00,15.00,"$122,000.00"
3/25/2016 6:28,Philadelphia Youth Network,Philadelphia,Web Multimedia Designer,5.00,15.00,"$63,000.00"
3/21/2016 13:39,Cisco,Boston,Architect,6.00,15.00,"$162,000.00"
3/21/2016 14:28,Mozilla,Remote (midwest),Engineering Manager,6.00,15.00,"$132,000.00"
3/22/2016 19:04,East Asian Services Firm,Beijing,CTO,7.00,15.00,"$120,000.00"
3/21/2016 13:48,Facebook,Menlo Park,Software engineer,8.00,15.00,"$420,420.00"
3/21/2016 17:01,Self-employed,New York,Principal Consultant,8.00,15.00,"$290,000.00"
3/21/2016 12:58,Walmart,"Bentonville, AR",Senior Developer,8.00,15.00,"$65,000.00"
3/25/2016 8:44,BoomTown,Charleston SC,Director of Core Product,10.00,15.00,"$150,000.00"
3/22/2016 14:47,IBM,"Raleigh, NC",Senior Engineer (Band 9),10.00,15.00,"$146,000.00"
3/21/2016 13:34,IBM Canada,"Toronto, Canada",PeopleSoft Administrator,10.00,15.00,"$112,000.00"
3/22/2016 9:06,Missouri S&T,"Rolla, MO",Systems Administrator,10.00,15.00,"$56,000.00"
3/21/2016 18:21,Telecommunications Software Supplier,Remote USA,"Senior Manager, Delivery",10.00,15.00,"$145,000.00"
3/21/2016 20:13,Electronic Arts,Redwood Shores,Technical Director,11.00,15.00,"$210,000.00"
3/21/2016 22:46,Veritas LLC,Mountain View,Principal Software Engineer,11.00,15.00,"$132,000.00"
3/21/2016 14:22,"LC Holdings, LTD",MS,Software Developer,12.00,15.00,"$130,000.00"
3/23/2016 19:09,Intel,"Folsom, CA",Staff Pre Silicon Validation Engineer (grade 8),15.00,15.00,"$132,000.00"
3/25/2016 6:37,Penn State,Central Pennsylvania,Web specialist,1.00,6.00,"$59,000.00"
3/21/2016 14:59,Intel,"Folsom, CA",Software Engineering Manager,2.00,16.00,"$160,000.00"
3/21/2016 16:19,Mercury Group of Companies,"Melbourne, Australia",Senior .Net Developer,2.00,16.00,"$105,000.00"
3/21/2016 13:29,Series C SaaS Provider,"San Francisco, CA",Full Stack Engineer,2.00,16.00,"$132,000.00"
3/21/2016 13:40,Tableau Software,Chicago,Solution Architect,2.00,16.00,"$103,000.00"
4/9/2016 13:30,Charles Schwab,Indianapolis,Senior Systems Engineer,3.00,16.00,"$87,000.00"
3/22/2016 20:19,"Autodesk, Inc.",SF,Director,4.00,16.00,"$185,000.00"
3/21/2016 13:56,CHS,Unknown,Analyst,4.00,16.00,"$73,000.00"
3/21/2016 14:56,Technicolor Belgium,Edegem,Software engineer,4.00,16.00,"$82,500.00"
3/22/2016 10:30,Canonical,USA,Software Engineer,5.00,16.00,"$150,000.00"
3/21/2016 13:58,medium sized ISV,"Montreal, Quebec, Canada",Application Analyst,6.00,16.00,"$81,500.00"
3/21/2016 13:47,Comcast,Unknown,Director of Technology,8.00,16.00,"$152,000.00"
3/22/2016 10:41,Insurance Company,"Philadelphia, PA",Senior Software Developer,9.00,16.00,"$97,000.00"
3/21/2016 13:53,IAC Applications,"Yonkers, NY",Senior Engineer,10.00,16.00,"$124,000.00"
3/21/2016 14:14,ibm,South Carolina,Senior Systems Analyst,10.00,16.00,"$94,000.00"
3/21/2016 13:29,University of Oklahoma,"Norman, Ok",IT Support Technician III,14.00,16.00,"$37,500.00"
3/21/2016 23:32,secret,secret,Software Developer,16.00,16.00,"$40,500.00"
3/21/2016 18:37,Charity,Australia,Development Manager,3.00,17.00,"$98,000.00"
3/21/2016 16:31,Dell,Remote,Senior developer,3.00,17.00,"$130,000.00"
3/22/2016 8:40,Hewlett Packard Enterprise,Serbia,IT engineer,3.00,17.00,"$31,200.00"
3/21/2016 13:47,AECOM,"Richmond, KY",Automation Engineer,4.00,17.00,"$112,000.00"
3/21/2016 16:04,Norwegian Tax Authority,Norway,Senior Systems Engineer,4.00,17.00,"$71,000.00"
3/21/2016 15:36,US Army Government Contractor,"Warren, MI",Software Engineer IV,2.00,18.00,"$130,000.00"
3/22/2016 4:40,Western Union,Montvale NJ,Senior Application Architect,2.00,18.00,"$130,000.00"
3/21/2016 13:56,WPP,New York,Executive Director of User Experience,2.00,18.00,"$195,000.00"
3/26/2016 4:03,Bentley Systems,Unknown,Advisory Software Engineer,4.00,18.00,"$115,000.00"
3/21/2016 18:26,Symantec,Mountain View,Sr DevOps,5.00,18.00,"$162,000.00"
3/21/2016 13:39,I.B.M.,North Carolina,Senior Software Engineer,12.00,18.00,"$29,000.00"
3/21/2016 13:06,Magento Commerce,"Charleston, SC",Member of Technical Staff,1.00,19.00,"$131,000.00"
3/21/2016 22:08,Walmart,Sunnyvale ,Staff engineer,7.00,19.00,"$164,000.00"
3/22/2016 2:24,Self Employed,Remote,Full Stack Web Dev (Consultant),8.00,19.00,"$58,000.00"
4/11/2017 9:04,Amazon ,Seattle,SDM,0.75,20.00,"$158,000.00"
3/21/2016 16:25,EMC,Santa Clara,Full stack web developer,1.00,20.00,"$182,000.00"
3/25/2016 4:54,MPW Industrial Services,"Hebron, OH",Lead Developer,1.00,20.00,"$985,000.00"
3/21/2016 21:45,Oracle,RedWood,Architect,1.00,20.00,"$175,000.00"
3/21/2016 13:29,AIG,"WILTON, CT USA",Microsoft Developer for Release Management,2.00,20.00,"$165,000.00"
3/21/2016 18:16,BusinesSolver,"Des Moines, IA",Sr. Developer,2.00,20.00,"$115,000.00"
3/22/2016 4:46,Local Webdev Company,Germany,Fullstack Webdeveloper,2.00,20.00,"$37,600.00"
3/21/2016 15:49,Old Unicorn,Seattle,Sr. Staff Engineer,2.00,20.00,"$190,000.00"
3/21/2016 15:05,ICM,"Sydney, Australia",Manager,2.50,20.00,"$143,000.00"
3/22/2016 14:36,intel,ireland,sysadmin,4.00,20.00,"$80,000.00"
3/21/2016 14:37,Qualcomm,Silicon Valley,Operations Engineer,5.00,20.00,"$170,000.00"
3/21/2016 13:46,Farmers Ins.,Woodland hills,Analyst programmer iii,7.00,20.00,"$103,000.00"
3/21/2016 16:44,General Dynamics Mission Systems,"Pittsburgh, PA",Software Engineer,7.00,20.00,"$140,000.00"
3/21/2016 14:01,Google,Los Angeles,Staff Software Engineer,7.00,20.00,"$200,000.00"
3/22/2016 6:47,Mount Anthony Union HS,Vermont,Technology Teacher,7.00,20.00,"$65,000.00"
3/21/2016 14:24,Private Internet Access,Los Angeles,Media,7.00,20.00,"$36,000.00"
3/21/2016 20:23,Self,Southern california,Consultant,7.00,20.00,"$80,000.00"
3/21/2016 13:51,ebay,"san jose, ca",MTS II Software Engineer,8.00,20.00,"$181,000.00"
3/21/2016 13:40,Education,Florida,IT Director,10.00,20.00,"$75,000.00"
3/21/2016 13:47,Google,NYC,Software Engineer,10.00,20.00,"$152,000.00"
3/21/2016 16:35,Microsoft,"Redmond, WA",Program Manager,10.00,20.00,"$185,000.00"
3/21/2016 13:12,Freelance,"Denver, CO",Software Engineer,11.00,20.00,"$190,000.00"
3/21/2016 14:11,Self,USA,Telecom Engineering Consultant,20.00,22.00,"$200,000.00"
3/21/2016 13:31,Pomeroy,Cincinatti,Solutions Architect,2.00,23.00,"$130,000.00"
4/8/2016 6:08,Bronto software,"Durham, NC",Senior Software,1.00,25.00,"$115,000.00"
3/22/2016 6:44,IBM,"Durham, NC",Network Specialist,1.00,25.00,"$117,000.00"
3/21/2016 20:31,Perforce,Alameda,Software Developer,4.00,25.00,"$135,000.00"
3/22/2016 15:51,Fortune-500,"Ottawa, Canada",Tech Lead,5.00,25.00,"$126,000.00"
3/22/2016 15:04,Capita,UK,Technical Architect,8.00,25.00,"$68,000.00"
3/21/2016 14:58,SAIC,"Huntsville, AL",Senior Computer Engineer,8.00,25.00,"$119,000.00"
3/22/2016 4:24,Office Depot,"Boca Raton, FL",Lead Systems Engineer,9.00,25.00,"$100,000.00"
3/21/2016 18:27,Hewlett Packard Enterprise,Unknown,Technical Consultant,10.00,25.00,"$106,200.00"
3/21/2016 15:12,Bank,Frankfurt,Senior Expert,15.00,25.00,"$80,000.00"
3/21/2016 15:06,Fed Govt,Washington DC,IT Program Manager,25.00,25.00,"$135,000.00"
3/21/2016 14:02,LAB126 (Amazon),Sunnyvale,SDE3,1.00,26.00,"$155,000.00"
3/22/2016 5:48,Cisco Systems,Atlanta,Systems Engineer,16.00,26.00,"$135,000.00"
3/21/2016 15:28,Jet Propulsion Lab,"Pasadena, CA",Group supervisor,20.00,26.00,"$185,000.00"
3/21/2016 17:44,Microsoft,Redmond,Sr. Architect,3.00,30.00,"$180,000.00"
3/22/2016 10:53,Teradyne,San Jose,Senior Software Engineer,5.00,30.00,"$190,000.00"
3/21/2016 17:16,IBM,"Columbus, OH ",Advisory Software Engineer ,11.00,32.00,"$111,000.00"
3/22/2016 8:37,Hewlett Packard Enterprise,Sunnyvale,Software Engineer VII,6.00,36.00,"$206,000.00"
3/21/2016 13:11,City of Austin,"Austin, Tx",IT Programmer,15.00,40.00,"$103,000.00"
